Campaign_ID,Campaign_Type,Target_Audience,Duration,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date,Profit_Flag,Email,Facebook,Google,Instagram,WhatsApp,YouTube
NY-CMP-1332,Social Media,Working Women,30.0,65455.0,2458.0,879.0,267.0,126024.0,1113.49,11217.928315476564,Bengali,5.51,Working Women,2024-11-23,0,0,0,1,0,0,1
NY-CMP-1338,Email,Working Women,30.0,21325.0,1026.0,284.0,115.0,91540.0,2469.12,3607.3937273198553,Bengali,6.68,College Students,2024-12-16,0,0,1,0,0,1,1
NY-CMP-1343,Influencer,Youth,19.0,91520.0,5684.0,2303.0,1544.0,500256.0,60.13,831857.4255779146,Bengali,10.41,College Students,2024-08-02,1,0,1,0,0,1,1
NY-CMP-1345,Social Media,College Students,10.0,87478.0,8575.0,2515.0,1754.0,577066.0,53.05,1087677.5683317624,English,14.68,Working Women,2025-01-05,1,0,1,0,0,0,0
NY-CMP-1346,Influencer,Premium Shoppers,12.0,29681.0,4145.0,1448.0,602.0,175182.0,363.63,48075.893078128865,Bengali,20.87,Working Women,2025-04-25,0,0,0,1,0,0,1
NY-CMP-1347,Paid Ads,Working Women,11.0,41265.0,4858.0,2623.0,1928.0,1422864.0,121.7,1169056.9433032046,Bengali,22.8,Tier 2 City Customers,2024-08-25,1,1,0,0,1,1,0
NY-CMP-1349,Social Media,College Students,5.0,95791.0,9536.0,3824.0,1970.0,525990.0,70.57,745245.0474705967,Bengali,16.0,College Students,2024-07-11,1,0,1,1,0,0,0
NY-CMP-1353,Paid Ads,Youth,19.0,20457.0,2340.0,1138.0,813.0,249591.0,300.21,83038.80283801339,Tamil,20.98,Premium Shoppers,2025-03-14,1,0,0,0,0,1,1
NY-CMP-1354,Email,Youth,9.0,23359.0,2798.0,1612.0,695.0,159850.0,338.9,47067.30598996755,Tamil,21.85,Working Women,2024-07-28,0,1,1,0,0,0,0
NY-CMP-1355,Influencer,College Students,27.0,51530.0,2906.0,759.0,376.0,140248.0,621.99,22448.272480264957,Bengali,7.84,Working Women,2025-04-03,0,1,0,1,0,0,0
NY-CMP-1356,Influencer,Premium Shoppers,5.0,59738.0,3387.0,1195.0,566.0,234324.0,337.67,69294.37912755056,Hindi,8.62,Working Women,2025-02-22,1,0,1,0,1,0,1
NY-CMP-1357,Paid Ads,Tier 2 City Customers,27.0,89300.0,8946.0,2457.0,1044.0,230724.0,264.1,87262.36274138583,Tamil,13.94,College Students,2024-12-16,0,1,0,0,1,1,0
NY-CMP-1358,SEO,Tier 2 City Customers,17.0,18772.0,1477.0,411.0,147.0,100695.0,756.82,13205.013081049654,English,10.84,Premium Shoppers,2024-08-17,0,1,0,0,0,1,1
NY-CMP-1363,Email,Premium Shoppers,21.0,17271.0,1656.0,418.0,172.0,106296.0,1010.06,10423.731263489299,English,13.0,Working Women,2025-05-05,0,1,0,0,0,0,1
NY-CMP-1364,Email,Youth,12.0,75894.0,2271.0,1003.0,665.0,340480.0,196.4,173260.48879837064,Bengali,5.19,Tier 2 City Customers,2024-08-29,1,0,0,1,1,1,0
NY-CMP-1365,Influencer,Youth,8.0,91994.0,11715.0,2552.0,1098.0,653310.0,223.09,292745.93661750865,English,16.7,Youth,2025-03-07,1,0,0,0,0,1,0
NY-CMP-1367,Paid Ads,College Students,12.0,48778.0,5643.0,2666.0,1826.0,628144.0,30.85,2036023.176661264,Tamil,20.78,Premium Shoppers,2024-07-02,1,1,0,0,0,1,0
NY-CMP-1368,Social Media,Youth,26.0,16704.0,1131.0,347.0,184.0,144440.0,430.27,33469.619076393894,English,9.95,Premium Shoppers,2024-09-04,1,0,0,0,1,0,0
NY-CMP-1372,Paid Ads,Tier 2 City Customers,12.0,73755.0,10119.0,5943.0,4200.0,924000.0,62.89,1469131.992367626,Tamil,27.47,College Students,2024-07-12,1,1,0,0,0,0,0
NY-CMP-1375,Social Media,Youth,16.0,28248.0,3144.0,1753.0,1370.0,432920.0,169.94,254648.73484759327,Tamil,22.19,Working Women,2025-01-08,1,0,0,1,0,0,0
NY-CMP-1376,Social Media,Working Women,25.0,52545.0,7824.0,3318.0,1265.0,915860.0,206.0,444492.2330097087,Hindi,23.61,Premium Shoppers,2024-08-26,1,1,0,0,0,0,1
NY-CMP-1382,Social Media,Premium Shoppers,21.0,33986.0,3970.0,868.0,624.0,229008.0,250.07,91477.55828368057,Hindi,16.07,Youth,2025-04-02,1,0,0,1,0,0,0
NY-CMP-1383,Influencer,College Students,19.0,34922.0,5140.0,2616.0,1936.0,1391984.0,120.61,1154019.8905563385,Tamil,27.75,Premium Shoppers,2024-08-04,1,1,0,0,1,0,1
NY-CMP-1384,Paid Ads,Tier 2 City Customers,12.0,13130.0,1509.0,337.0,123.0,44034.0,1809.8,2333.0865288982204,English,15.0,Working Women,2025-04-02,0,0,1,1,0,0,0
NY-CMP-1387,Influencer,Working Women,30.0,74461.0,10162.0,5778.0,2650.0,744650.0,42.13,1767405.34061239,English,24.97,Premium Shoppers,2024-08-27,1,1,0,1,0,0,0
NY-CMP-1389,Paid Ads,Premium Shoppers,16.0,89327.0,10315.0,5580.0,3928.0,2564984.0,39.8,6444583.417085428,English,22.19,Tier 2 City Customers,2024-11-02,1,1,0,1,1,0,0
NY-CMP-1392,SEO,Premium Shoppers,22.0,44574.0,3188.0,1399.0,1032.0,605784.0,158.25,382701.8957345972,Tamil,12.61,Working Women,2024-12-15,1,1,1,0,0,0,0
NY-CMP-1396,Paid Ads,College Students,13.0,90160.0,3455.0,726.0,553.0,425257.0,371.17,114472.02898941186,Hindi,5.25,Youth,2024-11-11,1,0,0,0,0,1,1
NY-CMP-1400,Email,Tier 2 City Customers,30.0,53469.0,7952.0,4293.0,2420.0,513040.0,117.86,435196.1140335992,Bengali,27.43,Youth,2025-01-11,1,0,0,1,0,0,1
NY-CMP-1402,Influencer,Working Women,14.0,90706.0,12246.0,4517.0,1532.0,978948.0,186.13,525848.5305968947,Tamil,20.17,Youth,2024-12-19,1,0,0,0,0,1,0
NY-CMP-1403,Email,Premium Shoppers,6.0,93981.0,3391.0,734.0,220.0,167420.0,1273.49,13046.550031802371,English,4.62,College Students,2025-03-29,0,0,1,1,0,0,1
NY-CMP-1405,Influencer,College Students,27.0,18639.0,2793.0,1046.0,328.0,104960.0,574.48,18170.435872441165,Bengali,22.36,Working Women,2024-08-17,0,0,0,0,0,0,1
NY-CMP-1407,Influencer,College Students,10.0,89562.0,9186.0,5437.0,1687.0,1003765.0,92.7,1082710.1402373249,Tamil,18.21,Working Women,2025-02-01,1,0,0,0,1,0,1
NY-CMP-1417,Influencer,Tier 2 City Customers,19.0,17577.0,2054.0,603.0,379.0,271743.0,566.28,47887.3913964823,Bengali,17.27,Working Women,2025-01-24,1,0,0,1,1,0,1
NY-CMP-1422,SEO,Premium Shoppers,26.0,73236.0,5181.0,2964.0,2196.0,531432.0,91.2,582610.5263157896,Bengali,14.12,Tier 2 City Customers,2025-01-28,1,0,0,1,0,1,0
NY-CMP-1423,Social Media,Youth,23.0,50087.0,2197.0,481.0,293.0,211546.0,1013.95,20763.55342965629,Tamil,5.93,Youth,2025-03-20,0,0,1,0,0,0,0
NY-CMP-1427,SEO,Youth,28.0,88680.0,10868.0,5988.0,3497.0,2031757.0,74.77,2717242.5170522938,Bengali,22.95,College Students,2024-07-18,1,0,0,0,0,0,1
NY-CMP-1428,SEO,Youth,20.0,89850.0,8418.0,1798.0,644.0,483000.0,387.47,124554.81198544403,Tamil,12.09,Working Women,2024-10-25,1,0,0,1,0,0,1
NY-CMP-1429,SEO,College Students,18.0,66228.0,4227.0,1820.0,592.0,439856.0,378.33,116162.52213675891,English,10.02,College Students,2025-02-13,1,0,1,0,1,1,0
NY-CMP-1432,Social Media,Premium Shoppers,25.0,65106.0,5206.0,1299.0,1032.0,646032.0,259.87,248498.14522645937,Hindi,11.58,College Students,2025-05-07,1,1,0,1,1,0,0
NY-CMP-1434,SEO,Premium Shoppers,19.0,75413.0,7682.0,3846.0,1968.0,545136.0,102.4,532259.3749999999,English,17.9,Tier 2 City Customers,2024-09-12,1,0,0,0,0,0,1
NY-CMP-1436,Influencer,Working Women,14.0,77494.0,6410.0,3377.0,2123.0,458568.0,111.57,410913.71336380753,English,15.37,Tier 2 City Customers,2025-02-08,1,1,1,0,0,0,0
NY-CMP-1441,Email,Working Women,27.0,62317.0,7992.0,2027.0,665.0,289940.0,429.68,67378.123254515,Hindi,17.14,Tier 2 City Customers,2024-07-17,1,0,0,0,1,0,0
NY-CMP-1443,Influencer,College Students,11.0,33281.0,987.0,492.0,244.0,111996.0,634.62,17547.72619835492,English,5.18,Tier 2 City Customers,2025-02-19,0,0,0,1,0,0,0
NY-CMP-1446,Social Media,Tier 2 City Customers,14.0,38029.0,4555.0,1850.0,693.0,257796.0,200.74,128322.83550861813,English,18.66,Premium Shoppers,2025-03-15,1,0,0,0,1,1,0
NY-CMP-1448,SEO,College Students,7.0,91656.0,11465.0,3839.0,2490.0,639930.0,44.05,1452635.5278093077,English,19.41,Working Women,2025-06-16,1,0,1,0,1,0,0
NY-CMP-1453,Social Media,Working Women,20.0,77949.0,10177.0,2873.0,2249.0,521768.0,114.5,455592.57641921396,Bengali,19.63,Youth,2024-08-05,1,0,0,0,0,1,0
NY-CMP-1455,SEO,Youth,13.0,87411.0,2847.0,688.0,546.0,288834.0,500.49,57610.2439609183,Tamil,4.67,Premium Shoppers,2024-11-04,1,0,1,0,0,1,0
NY-CMP-1456,Influencer,Working Women,30.0,84959.0,2279.0,775.0,522.0,138852.0,277.89,49866.533520457735,Hindi,4.21,Youth,2025-04-09,0,0,0,0,1,1,0
NY-CMP-1457,Influencer,Youth,19.0,57286.0,5419.0,2536.0,1403.0,719739.0,122.31,588354.7461368653,Bengali,16.34,Premium Shoppers,2025-03-09,1,1,1,0,0,0,0
NY-CMP-1458,Paid Ads,Premium Shoppers,15.0,57462.0,5755.0,2231.0,865.0,217115.0,326.18,66462.94070758477,English,15.4,Youth,2025-02-05,0,0,0,1,0,1,1
NY-CMP-1460,Social Media,Youth,13.0,49013.0,1536.0,738.0,297.0,79299.0,966.79,8102.298327454774,English,5.25,Working Women,2025-03-27,0,0,1,1,0,0,0
NY-CMP-1462,Paid Ads,College Students,20.0,54700.0,3084.0,1411.0,796.0,253924.0,224.61,112951.0662926851,Bengali,9.67,Youth,2024-10-28,1,0,1,1,0,1,0
NY-CMP-1464,Social Media,Working Women,5.0,83424.0,12059.0,2555.0,1699.0,773045.0,79.18,976213.4629957058,Hindi,19.55,Youth,2024-11-26,1,0,0,0,0,1,0
NY-CMP-1465,SEO,College Students,6.0,34396.0,2987.0,1473.0,1011.0,316443.0,232.16,136203.84217780843,English,15.91,College Students,2024-09-23,1,1,0,0,0,0,0
NY-CMP-1466,Influencer,Premium Shoppers,14.0,10438.0,1443.0,456.0,191.0,67805.0,747.9,8966.051611177965,Tamil,20.02,Youth,2025-01-11,0,0,1,0,0,0,0
NY-CMP-1467,Paid Ads,Tier 2 City Customers,23.0,35959.0,4867.0,2551.0,1653.0,1320747.0,110.5,1195146.153846154,Bengali,25.23,Youth,2024-12-21,1,0,1,0,0,0,0
NY-CMP-1468,Paid Ads,College Students,29.0,84127.0,9388.0,5198.0,2595.0,2050050.0,35.25,5815644.680851065,Hindi,20.42,Working Women,2025-05-01,1,1,0,1,0,0,1
NY-CMP-1469,Social Media,Tier 2 City Customers,10.0,33209.0,706.0,143.0,59.0,18172.0,3272.37,455.3161775716072,English,2.73,Working Women,2025-01-05,0,0,1,0,0,0,1
NY-CMP-1470,Influencer,Premium Shoppers,21.0,84823.0,5531.0,2706.0,2044.0,1105804.0,109.87,1006365.8232456539,Bengali,12.12,Youth,2024-07-04,1,0,1,0,1,1,0
NY-CMP-1476,Influencer,Tier 2 City Customers,14.0,59289.0,5210.0,1973.0,974.0,537648.0,303.3,177166.07319485655,English,13.76,Tier 2 City Customers,2024-08-30,1,0,1,0,0,0,0
NY-CMP-1477,Influencer,Working Women,6.0,46331.0,5310.0,2151.0,665.0,331835.0,220.85,150153.56576862125,Tamil,17.54,Tier 2 City Customers,2024-08-31,1,0,0,1,0,1,0
NY-CMP-1480,Influencer,Tier 2 City Customers,12.0,56093.0,2914.0,1393.0,959.0,658833.0,170.15,387107.17014399054,Bengali,9.39,Tier 2 City Customers,2024-10-30,1,1,0,0,0,0,0
NY-CMP-1483,SEO,College Students,12.0,10277.0,1341.0,696.0,403.0,276055.0,300.38,91801.92422930954,Tamil,23.74,Premium Shoppers,2024-11-19,1,0,0,1,1,1,0
NY-CMP-1487,Paid Ads,Youth,8.0,48800.0,6107.0,2598.0,2044.0,1340864.0,53.9,2487588.311688312,Bengali,22.03,Premium Shoppers,2024-07-09,1,0,1,0,0,0,1
NY-CMP-1489,Influencer,Premium Shoppers,26.0,55033.0,7427.0,3218.0,2395.0,1276535.0,102.65,1243480.1266439357,Hindi,23.69,Premium Shoppers,2025-05-28,1,1,0,0,1,1,0
NY-CMP-1491,Paid Ads,Tier 2 City Customers,16.0,77344.0,2577.0,1126.0,878.0,530312.0,291.78,181650.6340393447,English,5.92,Premium Shoppers,2024-12-23,1,1,1,0,0,0,1
NY-CMP-1493,SEO,College Students,9.0,18548.0,1272.0,652.0,347.0,242553.0,810.7,29818.958924386327,Hindi,12.24,Premium Shoppers,2024-09-25,0,0,0,0,1,0,1
NY-CMP-1499,SEO,Premium Shoppers,25.0,76612.0,7253.0,2644.0,1281.0,787815.0,165.2,476785.59322033904,English,14.59,Youth,2024-12-06,1,0,0,0,0,0,1
NY-CMP-1500,Social Media,College Students,25.0,38552.0,2281.0,811.0,297.0,203445.0,918.9,22040.05876591577,English,8.79,College Students,2025-02-01,0,0,0,0,0,0,1
NY-CMP-1501,Paid Ads,Premium Shoppers,16.0,62315.0,6675.0,1697.0,793.0,270413.0,184.66,146338.31907289074,Bengali,14.71,Youth,2025-01-11,1,1,0,0,0,0,0
NY-CMP-1502,Email,College Students,16.0,58636.0,7234.0,4177.0,1925.0,490875.0,125.62,390661.8213660245,Bengali,22.74,Youth,2024-07-24,1,1,1,0,0,0,0
NY-CMP-1503,Paid Ads,Premium Shoppers,19.0,91862.0,8677.0,1999.0,864.0,282528.0,70.72,399402.2624434389,Bengali,12.56,Working Women,2024-12-08,1,1,0,1,0,1,0
NY-CMP-1504,Paid Ads,Tier 2 City Customers,11.0,41112.0,4064.0,2221.0,846.0,651420.0,144.28,451397.0889936235,Hindi,17.35,Tier 2 City Customers,2025-05-03,1,0,0,0,1,1,1
NY-CMP-1505,Influencer,Tier 2 City Customers,26.0,69910.0,6290.0,2067.0,1167.0,529818.0,147.8,358369.55345060886,English,13.62,Tier 2 City Customers,2024-08-12,1,0,0,1,0,1,0
NY-CMP-1509,Email,College Students,24.0,91498.0,9350.0,2665.0,1131.0,838071.0,185.84,450863.7322427895,English,14.37,Working Women,2025-05-12,1,1,1,0,0,1,0
NY-CMP-1511,Paid Ads,Premium Shoppers,21.0,13085.0,1024.0,247.0,135.0,86940.0,1567.93,5444.890396892718,Bengali,10.75,Youth,2025-05-29,0,0,0,0,1,0,1
NY-CMP-1512,Paid Ads,Working Women,19.0,23295.0,2139.0,735.0,409.0,176279.0,437.59,40184.05585136772,Tamil,14.09,College Students,2025-03-08,0,1,0,0,0,1,0
NY-CMP-1513,Influencer,Premium Shoppers,14.0,23047.0,2143.0,579.0,401.0,317191.0,132.11,239996.13201120278,Bengali,13.55,Premium Shoppers,2025-02-06,1,0,0,0,0,0,1
NY-CMP-1518,Social Media,Premium Shoppers,11.0,50992.0,7006.0,2690.0,1547.0,550732.0,101.06,544855.4719968336,English,22.05,Tier 2 City Customers,2025-04-09,1,0,0,1,1,0,0
NY-CMP-1519,Email,Working Women,21.0,13334.0,1484.0,680.0,509.0,312017.0,495.57,62861.23655588514,Tamil,20.05,College Students,2025-02-21,1,0,0,0,1,1,1
NY-CMP-1524,Email,College Students,28.0,27043.0,682.0,285.0,205.0,88560.0,1436.24,6066.10037319668,Hindi,4.33,Premium Shoppers,2025-02-12,0,0,1,0,1,0,1
NY-CMP-1528,Social Media,College Students,30.0,80131.0,8481.0,2695.0,2039.0,1578186.0,134.68,1171704.2768042767,Tamil,16.49,Working Women,2024-09-10,1,0,1,1,1,0,0
NY-CMP-1530,Paid Ads,College Students,16.0,72177.0,5889.0,3318.0,1138.0,326606.0,231.55,140952.0405959836,Tamil,14.33,Premium Shoppers,2024-12-19,1,1,0,1,0,0,0
NY-CMP-1531,SEO,Premium Shoppers,14.0,49359.0,5231.0,2497.0,1585.0,698985.0,102.33,682969.4810905893,Tamil,18.87,Premium Shoppers,2025-04-30,1,1,1,0,0,0,0
NY-CMP-1536,Email,Tier 2 City Customers,12.0,14136.0,941.0,436.0,253.0,93863.0,976.89,9508.348944098107,English,11.53,Tier 2 City Customers,2024-09-02,0,0,0,0,0,1,0
NY-CMP-1543,SEO,Youth,17.0,77138.0,5782.0,2843.0,2168.0,1723560.0,61.01,2824945.074577938,Tamil,13.99,Tier 2 City Customers,2025-04-04,1,0,0,0,1,0,0
NY-CMP-1545,Email,Premium Shoppers,28.0,84181.0,11704.0,5912.0,3869.0,1717836.0,56.09,3062542.1822071667,Bengali,25.52,Youth,2024-12-08,1,0,1,1,0,1,0
NY-CMP-1547,Influencer,College Students,17.0,62402.0,3778.0,1907.0,1333.0,1047738.0,47.26,2216865.7215404147,English,11.25,Working Women,2025-04-29,1,0,1,0,1,1,0
NY-CMP-1549,Social Media,Youth,19.0,20283.0,857.0,431.0,237.0,102147.0,1097.75,9205.124117513096,Bengali,7.52,Working Women,2024-12-26,0,1,1,1,0,0,0
NY-CMP-1550,Social Media,Tier 2 City Customers,15.0,74761.0,4170.0,1180.0,398.0,113032.0,315.5,35726.30744849445,English,7.69,Working Women,2025-04-22,0,0,0,0,1,0,0
NY-CMP-1551,Influencer,College Students,5.0,12307.0,1001.0,520.0,402.0,209442.0,369.93,56516.65720541724,Tamil,15.63,College Students,2025-02-09,1,1,1,0,0,1,0
NY-CMP-1553,Influencer,College Students,11.0,13120.0,960.0,486.0,190.0,59850.0,1407.93,4150.92156570284,Tamil,12.47,College Students,2025-05-11,0,1,0,1,1,0,0
NY-CMP-1555,SEO,Tier 2 City Customers,18.0,67155.0,8772.0,4070.0,2839.0,1493314.0,18.47,8084978.505684895,Tamil,23.35,Premium Shoppers,2025-03-15,1,0,1,0,0,0,0
NY-CMP-1556,Paid Ads,College Students,22.0,40686.0,4308.0,2146.0,744.0,248496.0,367.27,67560.30440820106,Bengali,17.69,Tier 2 City Customers,2024-07-07,0,1,1,0,0,0,0
NY-CMP-1557,Paid Ads,Youth,24.0,38003.0,5637.0,1820.0,644.0,180320.0,85.7,210308.40140023333,English,21.32,Working Women,2025-02-27,1,0,0,1,0,1,0
NY-CMP-1558,Influencer,Working Women,9.0,18838.0,1199.0,622.0,231.0,181335.0,970.11,18592.210161734238,Bengali,10.89,Working Women,2025-05-09,0,1,0,0,0,0,0
NY-CMP-1559,SEO,Tier 2 City Customers,18.0,99786.0,6470.0,2836.0,1527.0,833742.0,53.69,1552781.3559322036,Hindi,10.86,Premium Shoppers,2024-12-06,1,0,0,0,1,0,0
NY-CMP-1563,Influencer,Premium Shoppers,9.0,81227.0,4092.0,1364.0,882.0,455994.0,225.45,202159.48103792415,Bengali,7.8,Youth,2025-06-10,1,0,0,0,1,0,0
NY-CMP-1564,Social Media,College Students,30.0,73049.0,8024.0,3561.0,1099.0,231889.0,183.84,126036.31418624891,Bengali,17.36,Premium Shoppers,2025-03-30,1,1,0,0,0,1,1
NY-CMP-1570,Email,College Students,21.0,49927.0,6339.0,1846.0,833.0,495635.0,359.88,137622.2963209959,Hindi,18.06,Youth,2025-02-01,1,0,0,1,0,1,0
NY-CMP-1572,Social Media,College Students,16.0,48822.0,5085.0,1915.0,704.0,368896.0,106.07,347685.42471952486,Bengali,15.78,College Students,2024-10-15,1,0,0,0,1,1,1
NY-CMP-1578,Email,Tier 2 City Customers,8.0,87567.0,5885.0,2970.0,1255.0,340105.0,182.97,185780.1989397169,Hindi,11.55,Working Women,2025-06-17,1,0,0,0,0,1,0
NY-CMP-1581,SEO,Working Women,20.0,93876.0,7120.0,2417.0,841.0,374245.0,101.24,369561.2011062821,Hindi,11.06,College Students,2025-05-12,1,1,0,1,0,0,0
NY-CMP-1582,Influencer,Tier 2 City Customers,23.0,36680.0,3456.0,1074.0,668.0,363392.0,314.95,115280.854103826,English,14.17,Youth,2024-11-24,1,0,0,1,0,0,0
NY-CMP-1585,Email,Premium Shoppers,21.0,73006.0,2614.0,1454.0,448.0,129024.0,289.5,44467.87564766839,Bengali,6.19,College Students,2025-03-20,0,0,0,1,0,1,0
NY-CMP-1587,SEO,College Students,14.0,63107.0,7782.0,4510.0,2867.0,903105.0,24.43,3696604.8710601716,Bengali,24.02,Youth,2025-01-23,1,0,0,0,0,0,1
NY-CMP-1588,Email,Youth,20.0,40028.0,2124.0,799.0,525.0,139125.0,402.61,34455.773577407424,Bengali,8.61,Premium Shoppers,2025-01-06,0,1,0,1,0,0,1
NY-CMP-1591,Social Media,Youth,14.0,42077.0,2578.0,637.0,385.0,93170.0,594.77,15564.878860736082,Bengali,8.56,Working Women,2024-12-27,0,1,1,0,0,0,0
NY-CMP-1596,Social Media,College Students,7.0,19521.0,1077.0,264.0,193.0,64269.0,311.68,20520.187371663244,Hindi,7.86,Youth,2024-07-10,1,1,0,0,1,0,0
NY-CMP-1598,Social Media,Premium Shoppers,23.0,30351.0,2333.0,1371.0,965.0,416880.0,234.82,177431.72642875396,Bengali,15.38,Tier 2 City Customers,2024-11-12,1,0,0,1,0,0,0
NY-CMP-1599,Influencer,Youth,24.0,58535.0,6405.0,1542.0,1078.0,527142.0,68.17,773175.6344433035,Tamil,15.42,Working Women,2024-07-14,1,0,0,0,0,0,1
NY-CMP-1602,SEO,Working Women,6.0,49801.0,4739.0,2658.0,2077.0,1634599.0,73.87,2212704.92757547,Hindi,19.02,College Students,2024-12-07,1,1,0,1,0,0,0
NY-CMP-1607,Email,Youth,13.0,32464.0,1151.0,248.0,127.0,101473.0,1072.4,9362.234240954867,English,4.7,Working Women,2025-05-27,0,0,0,1,1,0,1
NY-CMP-1611,Social Media,Tier 2 City Customers,21.0,51489.0,3383.0,1396.0,556.0,363068.0,144.92,250429.947557273,Hindi,10.36,Youth,2025-06-01,1,0,0,0,0,0,1
NY-CMP-1614,Email,Tier 2 City Customers,9.0,52100.0,4531.0,2559.0,1318.0,728854.0,178.34,408587.89951777505,Bengali,16.14,Premium Shoppers,2025-01-27,1,1,1,0,0,1,0
NY-CMP-1616,Influencer,Tier 2 City Customers,18.0,18542.0,1091.0,620.0,296.0,61568.0,691.12,8808.438476675541,Hindi,10.82,Youth,2025-02-19,0,0,1,1,0,0,0
NY-CMP-1617,Influencer,College Students,8.0,14943.0,2137.0,820.0,383.0,275377.0,264.83,103882.55484650531,Hindi,22.35,Youth,2025-01-25,1,1,1,1,0,0,0
NY-CMP-1619,SEO,College Students,5.0,15352.0,437.0,110.0,83.0,58598.0,2435.64,2305.8563662938695,Hindi,4.1,Tier 2 City Customers,2025-06-18,0,0,1,0,1,1,0
NY-CMP-1621,Email,College Students,22.0,48413.0,1449.0,737.0,563.0,216192.0,530.53,40650.193203023395,Bengali,5.68,Tier 2 City Customers,2024-10-20,0,0,1,1,0,1,0
NY-CMP-1624,Paid Ads,Working Women,8.0,26992.0,3409.0,1450.0,1063.0,835518.0,133.32,626601.1701170118,Bengali,21.94,College Students,2024-07-20,1,0,0,0,0,1,0
NY-CMP-1625,Email,Working Women,30.0,52230.0,7402.0,3153.0,1848.0,992376.0,92.87,1068464.6602778076,Tamil,23.75,Premium Shoppers,2025-03-25,1,1,0,0,0,0,0
NY-CMP-1627,SEO,College Students,14.0,69728.0,3647.0,1821.0,573.0,377607.0,438.13,86086.06349713556,Bengali,8.66,Youth,2024-07-16,1,0,0,1,1,0,1
NY-CMP-1628,Email,Premium Shoppers,6.0,75400.0,3232.0,1293.0,466.0,298706.0,493.82,60388.84208821028,English,6.62,Youth,2025-02-26,1,1,0,0,0,1,1
NY-CMP-1631,Influencer,Tier 2 City Customers,28.0,93185.0,8635.0,1901.0,1156.0,618460.0,155.71,397087.07854344614,Hindi,12.55,Working Women,2024-08-04,1,0,0,0,0,1,0
NY-CMP-1633,Influencer,Premium Shoppers,9.0,93072.0,9536.0,1941.0,1456.0,719264.0,127.59,563630.699898111,Tamil,13.9,Youth,2024-08-20,1,1,1,1,0,0,0
NY-CMP-1634,Social Media,Working Women,17.0,26755.0,1654.0,800.0,409.0,107976.0,587.06,18292.66855176643,Hindi,10.7,College Students,2025-04-08,0,0,0,0,1,1,0
NY-CMP-1635,Paid Ads,Premium Shoppers,18.0,62809.0,3960.0,2113.0,1416.0,1076160.0,206.91,520010.1928374656,English,11.92,Working Women,2024-12-13,1,0,0,0,1,1,1
NY-CMP-1636,Paid Ads,Youth,7.0,23966.0,3015.0,1345.0,775.0,432450.0,299.12,144474.0839796737,English,21.43,Youth,2024-10-22,1,0,0,1,0,0,0
NY-CMP-1637,Influencer,Working Women,12.0,72688.0,8132.0,4806.0,3211.0,1637610.0,17.97,9112921.702838065,Hindi,22.22,College Students,2024-08-21,1,0,1,0,0,0,0
NY-CMP-1638,Influencer,Premium Shoppers,18.0,69579.0,7074.0,2694.0,1614.0,784404.0,80.13,978814.2643204792,Hindi,16.36,Youth,2024-08-20,1,1,1,0,0,0,0
NY-CMP-1640,Social Media,Premium Shoppers,28.0,99580.0,7664.0,3967.0,3015.0,1139670.0,47.72,2388143.9228834873,English,14.71,Premium Shoppers,2024-07-23,1,1,1,0,0,1,0
NY-CMP-1641,Influencer,Premium Shoppers,25.0,84581.0,6796.0,3664.0,2023.0,671636.0,92.85,723255.9504577277,Tamil,14.76,College Students,2025-01-03,1,0,0,0,1,0,0
NY-CMP-1643,Paid Ads,Premium Shoppers,9.0,29865.0,716.0,178.0,81.0,58563.0,794.33,7272.628504525826,English,3.26,Tier 2 City Customers,2025-02-09,0,0,1,0,1,0,0
NY-CMP-1644,SEO,Working Women,15.0,30664.0,2825.0,1368.0,731.0,250002.0,72.71,343734.4106725347,English,16.06,College Students,2024-12-13,1,1,0,0,0,1,0
NY-CMP-1645,Email,Premium Shoppers,16.0,86464.0,5105.0,1301.0,651.0,322245.0,365.09,88164.53751129858,Tamil,8.16,Tier 2 City Customers,2025-04-08,1,0,0,0,1,0,0
NY-CMP-1646,SEO,Premium Shoppers,22.0,33156.0,1367.0,814.0,307.0,243144.0,680.18,35647.00814490282,English,7.5,Youth,2025-03-11,1,0,0,1,0,1,1
NY-CMP-1647,SEO,Tier 2 City Customers,18.0,10213.0,612.0,217.0,144.0,93600.0,584.17,15922.733108512935,Tamil,9.53,Youth,2024-11-20,1,0,0,1,1,0,0
NY-CMP-1649,SEO,Premium Shoppers,18.0,85903.0,5184.0,2315.0,1159.0,264252.0,248.8,106110.61093247587,Bengali,10.08,Premium Shoppers,2025-01-02,0,0,0,0,1,0,0
NY-CMP-1650,Influencer,Working Women,11.0,37018.0,1810.0,521.0,294.0,88494.0,196.4,44958.04480651731,Tamil,7.09,College Students,2025-05-25,1,1,0,1,0,1,0
NY-CMP-1651,Influencer,College Students,17.0,19856.0,2467.0,1227.0,815.0,585170.0,141.63,413068.11410012003,Tamil,22.71,Youth,2025-04-13,1,1,0,0,0,0,0
NY-CMP-1654,Paid Ads,Working Women,16.0,59618.0,2772.0,1208.0,607.0,271329.0,268.78,100848.3592529206,Hindi,7.69,College Students,2024-12-09,1,0,1,0,0,0,0
